# h00,h01,h02,h10,h11,h12,h20,h21,h22
2.131386660039424896e-02,-6.858129985630512238e-03,2.183357812464237213e-02,6.810070481151342392e-03,-5.856658890843391418e-02,6.503717973828315735e-03,5.769566446542739868e-02,4.049804061651229858e-02,6.416037678718566895e-02
7.206852734088897705e-02,6.280520558357238770e-02,7.178789377212524414e-02,5.111460015177726746e-02,6.586749106645584106e-03,3.602363914251327515e-02,8.017153292894363403e-02,4.355591163039207458e-02,1.084465757012367249e-01
2.532985992729663849e-02,-1.647232286632061005e-02,4.413434863090515137e-02,4.243132844567298889e-02,4.425717517733573914e-02,8.884280920028686523e-02,5.582748726010322571e-02,4.970595240592956543e-02,5.602953583002090454e-02
4.411775618791580200e-02,5.293617490679025650e-03,1.917155832052230835e-02,2.492026984691619873e-02,2.133970893919467926e-02,6.030791252851486206e-02,1.480620168149471283e-02,1.754498109221458435e-02,7.145473361015319824e-02
-2.515468746423721313e-03,-1.135345827788114548e-02,4.051702562719583511e-03,-1.875434443354606628e-02,-3.522009775042533875e-02,2.222304418683052063e-02,1.122458092868328094e-02,4.817754030227661133e-02,9.722584486007690430e-02
-3.421514853835105896e-02,-4.715550318360328674e-02,-1.659729517996311188e-02,-3.629006817936897278e-02,-2.372194826602935791e-02,2.563525922596454620e-02,7.064096629619598389e-03,6.908901780843734741e-02,1.041076779365539551e-01
-5.959165841341018677e-02,-6.674139201641082764e-02,-4.974197596311569214e-02,-1.633265754207968712e-03,-1.031085662543773651e-02,8.998279459774494171e-03,6.301215291023254395e-02,1.093379482626914978e-01,1.054088622331619263e-01
7.193674333393573761e-03,1.225427351891994476e-02,2.628731075674295425e-03,-5.103335715830326080e-03,-2.917865104973316193e-02,-2.228014729917049408e-02,1.010143291205167770e-02,-4.247866570949554443e-03,-3.808069042861461639e-03
-1.702570706640926801e-08,-2.180605562784876383e-08,-8.198135503789671930e-09,-1.660922421820032469e-08,-8.046295185692997620e-09,-2.551661992811204982e-09,-1.010264760736845346e-08,-7.423118120186700253e-09,4.883158322144254271e-09
-2.193258609622716904e-03,-3.792415140196681023e-03,-1.834095455706119537e-02,-2.509086020290851593e-02,-3.404875472187995911e-02,-3.526209667325019836e-02,9.386369027197360992e-03,2.777722477912902832e-02,5.053374171257019043e-02
-4.951078214077142547e-09,-6.487626880158359199e-09,9.920062549184649470e-10,-3.564285089296959086e-09,1.208066424673859274e-09,-4.419451749004821295e-10,-8.437135989858290941e-10,-7.791485678865228692e-09,3.661865477511128120e-09
5.840587895363569260e-03,2.147940685972571373e-03,5.162660498172044754e-03,-3.012635745108127594e-02,4.816695000045001507e-04,8.613508194684982300e-03,-4.969273507595062256e-02,5.512896925210952759e-02,1.650613844394683838e-01
-4.540381208062171936e-02,-7.941352576017379761e-02,-2.758244425058364868e-02,-3.723853826522827148e-02,-1.699037700891494751e-01,1.051348634064197540e-02,-5.028294399380683899e-03,7.204483449459075928e-02,1.558118462562561035e-01
-3.196990489959716797e-02,-5.718558654189109802e-02,-5.667948862537741661e-04,-2.848140522837638855e-02,-1.439729183912277222e-01,-1.914669200778007507e-02,8.716698735952377319e-02,3.431338816881179810e-02,1.225778385996818542e-01
-9.671326726675033569e-03,-3.904445096850395203e-02,4.936786368489265442e-03,1.281575579196214676e-02,-7.204730808734893799e-02,-2.884236723184585571e-02,1.939360983669757843e-02,6.252051144838333130e-02,1.197693943977355957e-01
1.560865994542837143e-02,-3.387902677059173584e-02,1.758936047554016113e-02,-3.905120119452476501e-02,-1.379895359277725220e-01,-7.140350341796875000e-02,3.367565944790840149e-02,5.368473008275032043e-02,7.943566888570785522e-02
-1.329753641039133072e-02,-5.767913907766342163e-02,2.505797334015369415e-02,-4.868457093834877014e-02,-1.330635696649551392e-01,-4.899550974369049072e-02,1.033209040760993958e-01,8.313848823308944702e-02,1.084191799163818359e-01
7.524358481168746948e-02,2.991188317537307739e-02,1.804590411484241486e-02,8.775033988058567047e-03,-3.485289216041564941e-02,7.927536033093929291e-03,4.753357172012329102e-02,6.928741186857223511e-02,1.269525289535522461e-01
-1.004531150101684034e-04,-3.013521619141101837e-02,-1.649416051805019379e-02,-1.968816854059696198e-02,-4.855652898550033569e-02,-1.601286046206951141e-02,2.848709560930728912e-02,2.411607652902603149e-02,5.383588373661041260e-02
-5.246791988611221313e-02,-7.316362112760543823e-02,-1.919687911868095398e-02,-7.470618467777967453e-03,-1.455314308404922485e-01,-4.659621417522430420e-02,-5.712787620723247528e-03,2.576067857444286346e-02,6.116196513175964355e-02
-7.288184278309017827e-09,-1.029849183709075078e-08,-7.029784532264216068e-10,-6.669524488245315297e-09,-6.841170407945185161e-10,8.367575965451123921e-09,-6.919929518289791304e-09,2.260690745714555305e-09,1.206048239055235172e-08
4.785918630659580231e-03,7.740311790257692337e-03,3.227130323648452759e-02,8.790501742623746395e-04,-2.975487383082509041e-03,1.938031241297721863e-02,2.232277020812034607e-02,5.418988876044750214e-03,1.178564876317977905e-01
-7.783669233322143555e-02,-4.736085981130599976e-02,-1.250815670937299728e-02,-2.523854374885559082e-02,1.167886238545179367e-02,8.300160616636276245e-02,4.510312899947166443e-02,7.583145052194595337e-02,1.503006517887115479e-01
2.310521341860294342e-02,-2.757876925170421600e-02,9.414260275661945343e-03,-5.800569429993629456e-02,-5.819512903690338135e-02,1.745763793587684631e-02,5.207268521189689636e-02,2.376292087137699127e-02,1.228411644697189331e-01
-1.866400055587291718e-02,-3.610051050782203674e-02,-1.424239482730627060e-02,-6.944294553250074387e-03,-3.874073177576065063e-02,7.440022192895412445e-03,-1.449791714549064636e-03,4.079469293355941772e-02,7.528867572546005249e-02
-6.635847687721252441e-02,-4.311941564083099365e-02,-1.916813850402832031e-02,-9.888650476932525635e-02,-6.783442199230194092e-02,-3.430932015180587769e-02,-2.510907361283898354e-03,-2.519268169999122620e-02,1.070802882313728333e-01
-3.777676320169121027e-04,-1.466438360512256622e-02,-1.492105331271886826e-02,-1.050137076526880264e-02,-3.081272542476654053e-02,-2.175145223736763000e-02,4.733765963464975357e-04,-7.617807015776634216e-03,2.817532047629356384e-03
-2.678757719695568085e-02,-5.503239482641220093e-02,4.043330997228622437e-02,-4.681339487433433533e-02,-1.286977082490921021e-01,3.939544036984443665e-02,-5.297964904457330704e-03,7.495638728141784668e-02,1.352833658456802368e-01
2.896143123507499695e-02,2.079875208437442780e-02,3.192118555307388306e-02,-2.851103059947490692e-02,-1.748749800026416779e-02,-9.312569163739681244e-03,2.089107781648635864e-02,3.596285730600357056e-02,6.372908502817153931e-02
1.507515273988246918e-02,-3.250025678426027298e-03,6.023963168263435364e-02,-6.008031219244003296e-02,-2.605098299682140350e-02,2.852402068674564362e-02,5.035227630287408829e-03,-2.747157588601112366e-02,1.660101464949548244e-03
-2.953001670539379120e-02,-2.373287267982959747e-02,-2.530992962419986725e-02,2.120010554790496826e-03,-1.299847569316625595e-02,1.320743933320045471e-02,2.072826214134693146e-02,3.629880771040916443e-02,6.554368138313293457e-02
-4.576620832085609436e-02,-3.735041990876197815e-02,-4.012789949774742126e-02,-2.211633371189236641e-03,-2.938312850892543793e-02,-4.029916226863861084e-02,9.601084142923355103e-02,4.778220877051353455e-02,4.390984028577804565e-02
3.434707224369049072e-02,-3.416194394230842590e-02,1.194705255329608917e-02,-1.824010629206895828e-03,-1.120916083455085754e-01,-4.789285734295845032e-02,2.483004704117774963e-02,6.351355463266372681e-02,5.625278130173683167e-02
1.932809315621852875e-02,-8.045313879847526550e-03,-1.168463286012411118e-02,1.685814000666141510e-03,-2.565934881567955017e-02,-3.896031156182289124e-02,6.272388994693756104e-02,8.035610616207122803e-02,5.270598456263542175e-02
-6.758549261576263234e-06,1.393671892583370209e-02,6.029226351529359818e-03,4.356116114649921656e-04,-1.022804761305451393e-03,-7.055519148707389832e-03,2.207007072865962982e-02,2.215163037180900574e-02,2.439127676188945770e-02
-7.750684861093759537e-03,-1.672833599150180817e-02,6.801991723477840424e-03,1.267976220697164536e-02,-1.082102209329605103e-01,-6.268225610256195068e-02,-3.201575577259063721e-02,-4.768272116780281067e-02,2.252896316349506378e-02
5.939840525388717651e-02,4.130163043737411499e-02,-6.378766149282455444e-03,5.683403834700584412e-02,-7.912494242191314697e-02,-1.981320045888423920e-02,5.639683827757835388e-02,2.605669386684894562e-02,-4.020876064896583557e-02
7.035572081804275513e-02,3.061618655920028687e-02,-6.952356547117233276e-03,2.804097533226013184e-02,1.161321531981229782e-02,-4.232329130172729492e-02,6.916356272995471954e-03,1.995337009429931641e-02,1.201539486646652222e-02
1.080527134433850733e-08,2.848537228317127301e-08,3.138486448506228044e-08,1.417793527025423828e-08,2.315482561243698001e-08,3.007433235779899405e-08,-9.425832558918045834e-09,-6.359654469711983893e-10,2.179659652767895750e-08
2.773728035390377045e-02,5.717869848012924194e-03,3.309589577838778496e-03,-1.195648219436407089e-02,-2.425037138164043427e-02,2.124341949820518494e-02,-3.099970892071723938e-02,-2.761866338551044464e-02,1.584674604237079620e-02
-9.491758490298707329e-10,-1.971393270849830515e-09,1.949508471321692582e-10,-4.763411443065024287e-09,-5.193706575923329183e-10,1.389826032038854464e-09,3.426187555888304814e-09,-1.871138799458549329e-09,-4.542967779741502454e-09
-2.645348757505416870e-02,-1.339539140462875366e-02,-5.863471888005733490e-03,-3.853070782497525215e-03,-1.237451378256082535e-02,-3.394141048192977905e-02,-1.394233852624893188e-02,-2.687643468379974365e-02,1.617337204515933990e-02
-2.911729679908603430e-04,-2.973387762904167175e-02,1.346434652805328369e-02,6.842839997261762619e-03,5.907363723963499069e-03,3.223497420549392700e-02,1.662783697247505188e-02,2.029099129140377045e-02,6.453850306570529938e-03
5.679515524548151006e-09,2.440539859094315034e-08,2.969419021781050105e-08,7.302006554965601026e-09,8.275482521469257335e-09,1.074769873099512552e-08,-1.498643520392306527e-08,-1.017019268800822829e-08,3.283742444626369661e-10
1.408676058053970337e-02,-3.589477017521858215e-02,3.718255832791328430e-02,1.917812973260879517e-02,-1.059528216719627380e-01,-4.424060508608818054e-02,9.856547228991985321e-03,7.860042154788970947e-03,-1.160059310495853424e-02
1.716323509981521056e-07,1.609185034112670110e-07,1.300654162150749471e-07,3.100189971405598044e-08,5.403629188549530227e-08,-1.710700470169967957e-09,-2.938055665424599283e-08,-6.187761414366832469e-08,-3.078952559576464409e-08
7.185830920934677124e-02,5.939093977212905884e-02,-2.886905521154403687e-02,1.998500339686870575e-02,-1.140034124255180359e-01,-1.109743937849998474e-01,6.362271308898925781e-02,3.968722373247146606e-02,-3.708929568529129028e-02
3.879207745194435120e-02,5.981279164552688599e-02,-4.822412878274917603e-02,-1.274976972490549088e-02,5.549057573080062866e-02,8.168942481279373169e-02,-2.450251579284667969e-02,7.122455630451440811e-03,-3.693341044709086418e-03
-1.166015025228261948e-02,-1.118599157780408859e-02,-3.178355051204562187e-03,-2.546813571825623512e-03,-1.106074266135692596e-02,1.307825651019811630e-02,1.123427972197532654e-02,2.175455214455723763e-03,1.330067403614521027e-02
1.154962887994770426e-06,1.038119762597489171e-06,1.420479634361981880e-06,1.053654955285310280e-06,1.303420617659867276e-06,1.641577227928792126e-06,9.686485782367526554e-07,1.002524186333175749e-06,1.916918563438230194e-06
1.878383569419384003e-02,3.226746618747711182e-02,2.533579431474208832e-02,-1.306209526956081390e-02,-7.579675409942865372e-03,-6.586863100528717041e-02,-1.500719320029020309e-02,-2.240184880793094635e-02,3.650323301553726196e-02
-3.791043767705559731e-03,1.302488613873720169e-02,-7.948472164571285248e-03,-1.596260257065296173e-02,-2.795861102640628815e-02,-2.237958274781703949e-02,1.258732285350561142e-02,-1.610426465049386024e-03,-1.633362472057342529e-02
4.513192549347877502e-02,-1.164244022220373154e-02,1.454471237957477570e-02,-1.831789617426693439e-03,-4.293052479624748230e-02,2.163399383425712585e-02,-2.057677833363413811e-03,-1.879791356623172760e-02,-4.530983977019786835e-03
3.209289629012346268e-03,-1.187038235366344452e-02,-2.553861588239669800e-02,4.315020516514778137e-03,-4.623182583600282669e-03,-1.425511389970779419e-02,5.295496157486923039e-05,-1.322695240378379822e-02,-1.973184756934642792e-02
-2.427994739264249802e-03,-1.849915087223052979e-02,-2.904262952506542206e-02,-1.098069269210100174e-02,-9.645145386457443237e-03,-5.788119044154882431e-03,-2.567809447646141052e-02,-3.524336591362953186e-02,-2.649675682187080383e-02
2.724767662584781647e-02,-4.084882140159606934e-02,3.130308166146278381e-02,1.230910047888755798e-01,-9.451401233673095703e-02,-6.060318648815155029e-02,7.050787657499313354e-02,-5.382850300520658493e-03,1.867752522230148315e-02
5.714150518178939819e-02,7.576292753219604492e-02,5.535913631319999695e-02,3.066036477684974670e-02,-1.869800388813018799e-01,-5.543562024831771851e-02,5.094518885016441345e-02,-1.841011457145214081e-02,2.716402523219585419e-02
3.076788596808910370e-02,-2.449525287374854088e-03,2.527061663568019867e-02,2.312081679701805115e-02,-2.273673936724662781e-02,3.078928031027317047e-02,-2.273003011941909790e-02,-5.629196017980575562e-02,-1.244394574314355850e-02
4.002627357840538025e-02,1.051469799131155014e-02,8.127058297395706177e-02,1.767118275165557861e-02,-7.342499494552612305e-02,-2.204952761530876160e-02,-6.845958065241575241e-03,-2.781531959772109985e-02,-3.424007445573806763e-03
8.597647771239280701e-03,1.538564823567867279e-02,1.397774834185838699e-02,1.909022219479084015e-02,-1.211564019322395325e-01,-4.192748665809631348e-02,-7.675665896385908127e-03,-2.701813727617263794e-02,-1.937167719006538391e-02
-7.287467364221811295e-03,-3.924879804253578186e-02,-4.892234876751899719e-02,9.222541004419326782e-03,-1.519084572792053223e-01,-8.195671439170837402e-02,5.750860553234815598e-03,3.952091932296752930e-02,2.349954098463058472e-02
2.245739474892616272e-02,-4.352856427431106567e-02,2.642532251775264740e-02,-2.647100016474723816e-02,-1.337854415178298950e-01,-3.004693612456321716e-02,1.700025796890258789e-02,5.740353465080261230e-02,1.958919502794742584e-02
4.302745312452316284e-02,2.762222848832607269e-02,-1.459566224366426468e-02,7.403094321489334106e-02,-6.169795617461204529e-02,-7.289616018533706665e-02,7.268936932086944580e-02,-2.132576517760753632e-02,-1.889734715223312378e-02
4.569406155496835709e-03,6.604533642530441284e-03,6.996419280767440796e-03,-4.167676903307437897e-03,-2.408785931766033173e-02,3.958877176046371460e-03,2.005323581397533417e-02,2.980759309139102697e-04,1.191838411614298820e-03
7.924981415271759033e-02,4.804427269846200943e-03,4.386280104517936707e-02,2.641515433788299561e-02,-5.209699273109436035e-02,6.388698704540729523e-03,7.362883072346448898e-03,4.537825472652912140e-03,-1.414221711456775665e-02
1.564836502075195312e-02,3.237717971205711365e-02,1.139227207750082016e-02,-4.662692919373512268e-02,-1.260459572076797485e-01,-2.860125526785850525e-02,-1.252193842083215714e-02,-7.716235518455505371e-02,-6.650443375110626221e-02
1.597926765680313110e-02,3.044038638472557068e-02,-5.703972652554512024e-02,4.436514899134635925e-02,-6.280583329498767853e-03,-1.056567057967185974e-01,2.135789766907691956e-02,5.644833296537399292e-02,-7.167185097932815552e-02
1.144133228808641434e-02,-1.423583272844552994e-02,2.525931969285011292e-02,2.535709179937839508e-03,-1.095162704586982727e-02,-8.900481276214122772e-03,1.296489872038364410e-02,1.283405162394046783e-02,7.456411141902208328e-03
3.175683319568634033e-02,-3.876743139699101448e-03,1.761696487665176392e-02,1.622543670237064362e-02,-4.500972479581832886e-02,-7.061769254505634308e-03,1.485807169228792191e-02,5.502928979694843292e-03,1.263900473713874817e-02
-5.306876823306083679e-02,-2.896575070917606354e-02,-8.595833554863929749e-03,-7.387096062302589417e-03,-7.190666627138853073e-03,5.141016561537981033e-03,5.669101141393184662e-03,1.790440827608108521e-02,3.981851506978273392e-03
1.738799363374710083e-02,1.871309988200664520e-02,-1.161456014961004257e-02,5.534701514989137650e-03,9.557924931868910789e-04,2.572872908785939217e-03,-3.933824133127927780e-03,-6.912285462021827698e-03,1.718176901340484619e-02
1.247749198228120804e-02,1.228483114391565323e-02,2.727438136935234070e-02,3.854656964540481567e-02,1.762984506785869598e-02,5.103366449475288391e-03,1.940547488629817963e-02,2.662528073415160179e-03,-1.642346940934658051e-02
2.450503355788669069e-09,1.400756932667945875e-08,1.467198540439085264e-08,-8.846914312243825407e-09,6.215040482260292265e-09,1.041657871070356123e-08,-1.715289954518084414e-08,-1.597287102583777596e-08,1.501584967478208910e-09
4.401241987943649292e-02,3.434538468718528748e-02,4.024902358651161194e-02,1.762991957366466522e-02,-2.544526197016239166e-02,1.867482624948024750e-02,-5.120355635881423950e-03,-1.205188501626253128e-02,-3.885984187945723534e-03
2.728947796903913314e-11,1.934647775314601859e-09,1.120584403047075739e-09,-1.929101545172784427e-09,2.874806392938467070e-09,2.654937554524838816e-11,-3.666788428446920989e-09,-5.130367686234649227e-09,-1.819363326660550229e-09
-3.987092059105634689e-03,2.086364664137363434e-02,-6.150911748409271240e-02,-4.430672153830528259e-03,2.295522950589656830e-02,2.179973199963569641e-02,-2.344679832458496094e-02,3.815697506070137024e-02,-9.391444176435470581e-02
-5.168692022562026978e-02,-3.160598129034042358e-02,-1.549906842410564423e-02,-2.406761981546878815e-02,-7.637207210063934326e-02,-5.672377068549394608e-03,-2.583321928977966309e-02,1.067780074663460255e-03,3.449155390262603760e-02
2.727555669844150543e-02,5.234703794121742249e-02,7.875274121761322021e-02,3.143037110567092896e-02,-8.441076427698135376e-02,-3.752700751647353172e-03,4.842771217226982117e-02,-7.940837740898132324e-02,-1.545575913041830063e-02
7.987492531538009644e-02,6.155038997530937195e-02,8.789096027612686157e-03,3.952585533261299133e-02,-5.857849493622779846e-02,1.236661337316036224e-02,4.481825605034828186e-02,2.971182018518447876e-02,-5.809239670634269714e-02
7.065825164318084717e-03,6.492615793831646442e-04,-3.856352716684341431e-02,4.076984245330095291e-03,-2.898211181163787842e-01,-3.192096948623657227e-01,-2.887750416994094849e-02,-1.144066900014877319e-01,-1.863254159688949585e-01
4.671334847807884216e-02,2.080674283206462860e-02,7.999581843614578247e-02,3.587672486901283264e-02,-1.742538213729858398e-01,-6.603696942329406738e-02,2.965891733765602112e-02,-1.099454909563064575e-01,-8.051281422376632690e-02
4.321808367967605591e-02,3.399670124053955078e-02,6.328833848237991333e-02,3.233101591467857361e-02,-3.594651073217391968e-02,2.901464328169822693e-02,3.922002855688333511e-03,-1.626753062009811401e-02,2.842027321457862854e-02
3.301958739757537842e-02,8.136496879160404205e-03,4.329409822821617126e-02,2.050089836120605469e-02,-1.353064086288213730e-02,-2.340373396873474121e-02,-2.395559335127472878e-03,2.521771239116787910e-03,7.438305765390396118e-03
-1.834684610366821289e-02,-5.704210326075553894e-02,-4.346735402941703796e-02,-3.100317344069480896e-02,-2.954378426074981689e-01,-2.124771624803543091e-01,-1.621952280402183533e-02,-5.147242173552513123e-02,-2.672242373228073120e-02
3.624974098670463718e-09,9.381852628109754733e-09,-5.209420672613873649e-10,2.187604541958876325e-09,4.634471473252688156e-09,2.425433187625003484e-10,-1.744987314367119069e-11,-3.275288262827302788e-09,6.992426193619394326e-09
1.617945171892642975e-02,4.618920385837554932e-02,-1.042579580098390579e-02,3.646593168377876282e-02,1.019324064254760742e-01,6.714087724685668945e-02,-6.338739395141601562e-02,6.371279060840606689e-02,-3.448719158768653870e-02
-4.311231896281242371e-03,-4.851427301764488220e-02,3.501933068037033081e-02,-1.141847018152475357e-02,1.595362089574337006e-02,-1.335620880126953125e-02,-4.078756645321846008e-02,-4.704199265688657761e-03,-5.371760949492454529e-02
-2.641330473124980927e-02,3.673269227147102356e-02,1.818028092384338379e-02,1.755588129162788391e-02,5.376044660806655884e-02,1.031271182000637054e-02,-3.472406044602394104e-02,3.337334841489791870e-02,-3.213791921734809875e-02
1.703936979174613953e-02,9.833005256950855255e-03,3.922391682863235474e-02,1.721114665269851685e-02,-2.697626873850822449e-02,2.347386814653873444e-02,1.179368328303098679e-02,1.293610967695713043e-02,-7.741600275039672852e-04
-3.691672906279563904e-02,1.341471215710043907e-03,-1.461116783320903778e-02,2.232422353699803352e-03,1.242941152304410934e-02,3.454274311661720276e-02,-5.087736248970031738e-02,5.982794333249330521e-03,-5.195431783795356750e-02
1.277198549360036850e-02,1.390509400516748428e-02,2.688084205146878958e-04,-2.885176334530115128e-03,-1.360013149678707123e-02,-1.066401693969964981e-02,-1.864286721684038639e-03,-1.356520038098096848e-02,-8.708924055099487305e-03
1.154298614710569382e-02,-3.853267058730125427e-02,-3.257807577028870583e-03,2.175271511077880859e-02,-2.461915612220764160e-01,-5.601644050329923630e-03,-1.566760765854269266e-04,-8.287237584590911865e-02,2.170707471668720245e-02
3.935173526406288147e-02,5.822821334004402161e-02,2.514903806149959564e-02,-1.970657706260681152e-02,5.000343173742294312e-02,7.269675284624099731e-02,1.889661513268947601e-02,3.160651400685310364e-02,4.156817495822906494e-02
5.937356501817703247e-02,6.376750767230987549e-03,-3.182256966829299927e-02,6.787101272493600845e-03,-2.113308012485504150e-02,2.930842339992523193e-02,1.050493959337472916e-02,1.869756029918789864e-03,3.079826943576335907e-02
2.708741521928459406e-04,-2.860361064449534751e-06,-9.428060613572597504e-03,-2.082551131024956703e-03,-1.856436394155025482e-02,8.283285424113273621e-03,-2.452875673770904541e-02,-2.130877599120140076e-02,-8.608732372522354126e-03
2.248548343777656555e-02,-3.930214792490005493e-02,4.489848762750625610e-02,2.918081171810626984e-02,-1.166983917355537415e-01,6.063802167773246765e-03,2.291006222367286682e-02,5.810760706663131714e-02,2.521633729338645935e-02
3.170968964695930481e-02,-1.895716600120067596e-02,-4.586368799209594727e-02,3.342390526086091995e-03,-3.675455749034881592e-01,-3.545068502426147461e-01,-1.605728454887866974e-02,-6.595448404550552368e-02,-5.972195416688919067e-02
3.850106522440910339e-02,3.430597111582756042e-02,7.250748574733734131e-02,3.286288306117057800e-02,-1.230144873261451721e-03,1.923185028135776520e-02,2.718158252537250519e-02,-4.685709718614816666e-03,3.517494071274995804e-03
3.244980052113533020e-02,1.431678794324398041e-02,5.415393970906734467e-04,1.754770986735820770e-02,-3.151179477572441101e-02,-9.167831391096115112e-03,2.523705130442976952e-03,-2.012903243303298950e-02,-1.925677061080932617e-02
-2.118911035358905792e-02,-3.565017133951187134e-02,-6.362647563219070435e-02,5.317451059818267822e-02,-3.051813542842864990e-01,-2.705912292003631592e-01,3.180531784892082214e-03,-3.539322689175605774e-02,6.200744537636637688e-04
5.662297829985618591e-03,-3.982461988925933838e-02,2.079596556723117828e-02,1.822986826300621033e-02,-5.512363743036985397e-03,-2.094227634370326996e-02,-7.096991874277591705e-03,-2.016043663024902344e-02,1.184458099305629730e-02
3.442100482061505318e-03,3.610370308160781860e-02,3.573427721858024597e-02,-1.031128503382205963e-02,-1.652097445912659168e-03,5.814013257622718811e-02,-1.274729240685701370e-02,1.456373184919357300e-02,5.194002762436866760e-02
1.449028417255249224e-07,2.997531822757082409e-08,-2.499328921601318143e-08,1.488961771656249766e-07,3.204088772079671799e-09,-9.110549825663838419e-08,1.965799469871853944e-07,6.012907505237308214e-08,-7.431990667328136624e-08
7.093562278896570206e-03,9.419598616659641266e-03,1.189706264995038509e-03,1.324158348143100739e-02,-1.937296986579895020e-02,-4.137579351663589478e-02,1.942816888913512230e-03,-1.756015792489051819e-02,-1.689193211495876312e-02
-9.230267217219534359e-09,8.749077018421758112e-10,-3.677234738930224012e-09,-7.477265029365298687e-09,-2.866198833828548231e-09,4.504779660408075870e-09,-5.965226534954126691e-09,-3.584327501471307187e-09,-3.442756524307810650e-09
2.304266951978206635e-02,-6.720785051584243774e-02,1.086414232850074768e-02,-4.882774129509925842e-02,-3.391273021697998047e-01,9.622207283973693848e-02,6.659120321273803711e-02,-9.301380068063735962e-02,-3.058184124529361725e-02
-4.188985005021095276e-02,-1.528249680995941162e-01,-9.389316290616989136e-02,-2.399471029639244080e-02,1.261173281818628311e-02,5.025025829672813416e-02,7.636443525552749634e-02,8.270385116338729858e-02,-1.657083048485219479e-03
3.325474651205695409e-08,6.116457118565676865e-09,-1.541217287126528390e-08,2.878638660774868185e-08,-1.457894693857042512e-08,-5.125269453287728538e-08,1.622415979340985359e-08,-1.748021816183609189e-08,-6.154203902042354457e-08
3.245696052908897400e-02,-1.764704100787639618e-02,5.034585949033498764e-03,-1.979311555624008179e-02,3.885180503129959106e-02,2.690122090280056000e-02,2.668340131640434265e-02,-1.217912044376134872e-02,-5.187771748751401901e-04
-1.205235662382619921e-07,-3.657474678675498581e-07,-5.096507607049716171e-07,-3.432305106798594352e-07,-4.305945822125067934e-07,-4.994270170755044091e-07,-3.855899137761298334e-07,-3.600177080897992710e-07,-5.790679438177903648e-07
2.396061830222606659e-02,-2.023202739655971527e-02,5.120899528264999390e-03,-3.595500811934471130e-02,2.822010405361652374e-02,2.344135381281375885e-02,2.741522714495658875e-02,-6.453241221606731415e-03,1.881910301744937897e-02
1.170432753860950470e-02,2.329894714057445526e-02,2.642119675874710083e-02,-2.511478029191493988e-02,-1.148580014705657959e-02,-2.491202438250184059e-03,2.924010856077075005e-03,-1.025315281003713608e-02,-2.088630199432373047e-02
-1.950372569262981415e-02,2.978697791695594788e-02,4.520301893353462219e-02,-5.069301277399063110e-02,2.321093156933784485e-02,2.921316027641296387e-02,-3.763280436396598816e-02,5.837146192789077759e-03,1.014739181846380234e-02
-4.703147624240955338e-06,-1.299929408560274169e-06,1.364696345262927935e-06,-5.457739462144672871e-06,-7.595779152325121686e-07,2.897694685088936239e-06,-4.510046437644632533e-06,-9.205286346514185425e-07,1.103812905967060942e-06
-3.458242863416671753e-02,-6.916051730513572693e-03,1.269023865461349487e-02,-9.219154715538024902e-03,2.575052529573440552e-02,-4.968079179525375366e-02,-6.207369267940521240e-03,5.885264836251735687e-04,-6.196106225252151489e-02
8.318819850683212280e-02,-1.668685376644134521e-01,-7.942140847444534302e-02,4.981841146945953369e-02,9.516468644142150879e-02,-4.413307830691337585e-02,-1.042441129684448242e-01,9.838677197694778442e-02,5.224400386214256287e-02
-2.099249064922332764e-01,-1.375336945056915283e-01,-1.580353453755378723e-02,-1.497762948274612427e-01,9.012044966220855713e-02,1.724690347909927368e-01,-7.172141224145889282e-02,1.196575909852981567e-01,1.844886094331741333e-01
-3.200209513306617737e-02,2.604611916467547417e-03,4.152593016624450684e-02,-4.325116798281669617e-02,1.562468148767948151e-02,7.617972791194915771e-02,-4.077687487006187439e-02,6.592224352061748505e-03,4.940145090222358704e-02
2.386642061173915863e-02,-9.068864397704601288e-03,1.142200734466314316e-02,1.938430964946746826e-02,-2.547115273773670197e-02,-1.771458052098751068e-02,2.928918972611427307e-02,8.477052906528115273e-04,-1.299069542437791824e-02
-4.696940071880817413e-03,-2.619871404021978378e-03,3.999631851911544800e-02,-2.193075791001319885e-02,-2.886567264795303345e-02,3.678381815552711487e-02,-2.951620519161224365e-02,-1.665624417364597321e-02,3.830654174089431763e-02
-3.073881752789020538e-02,-4.198205098509788513e-02,2.523111738264560699e-02,1.932879537343978882e-02,-4.788084700703620911e-02,-1.166325528174638748e-02,1.767019182443618774e-02,-6.992793083190917969e-02,1.317508146166801453e-02
-2.784422249533236027e-04,9.257823228836059570e-03,2.864926680922508240e-02,1.095631439238786697e-02,3.557478263974189758e-02,4.948876425623893738e-02,-2.133084461092948914e-03,-9.441146627068519592e-03,2.818121016025543213e-02
-4.317498952150344849e-02,1.946257054805755615e-02,-3.711006417870521545e-02,-4.563551023602485657e-02,6.507572531700134277e-02,-1.552428305149078369e-02,-2.962751686573028564e-02,7.422890048474073410e-03,-8.557405322790145874e-03
-4.905373230576515198e-02,4.524145275354385376e-02,1.116496045142412186e-02,3.843975812196731567e-02,1.714408695697784424e-01,-8.306829631328582764e-02,3.802186623215675354e-02,-1.060801297426223755e-01,-1.949402391910552979e-01
